frame,track_id,centroid_x_m,centroid_y_m,bottom_x_m,bottom_y_m,delta_x,delta_y,alt_cx_m,alt_cy_m,delta_alt_x,delta_alt_y
731,2,1.892,6.133,2.375,6.455,0.039,0.016,1.782,6.064,0.036,0.012
731,4,1.537,6.081,2.015,6.386,0.035,0.011,1.454,6.031,0.054,0.019
731,3,1.254,6.049,1.733,6.342,0.016,-0.0,1.182,6.012,0.044,0.016
732,2,1.874,6.109,2.349,6.446,-0.018,-0.024,1.782,6.056,-0.0,-0.008
732,4,1.568,6.085,2.018,6.382,0.031,0.004,1.421,5.995,-0.033,-0.036
732,3,1.282,6.056,1.757,6.344,0.028,0.007,1.099,5.948,-0.083,-0.064
733,2,1.874,6.096,2.347,6.441,-0.0,-0.013,1.789,6.048,0.007,-0.008
733,3,1.289,6.051,1.77,6.338,0.007,-0.004,1.15,5.971,0.051,0.023
733,4,1.59,6.088,2.063,6.393,0.022,0.003,1.519,6.048,0.098,0.052
734,2,1.901,6.102,2.417,6.47,0.028,0.006,1.869,6.092,0.08,0.044
734,3,1.315,6.059,1.797,6.346,0.026,0.008,1.26,6.029,0.11,0.058
734,4,1.616,6.092,2.068,6.396,0.026,0.005,1.572,6.079,0.053,0.031
735,2,1.884,6.085,2.41,6.448,-0.018,-0.017,1.764,6.0,-0.105,-0.092
735,3,1.317,6.052,1.81,6.341,0.002,-0.007,1.237,6.006,-0.023,-0.023
735,4,1.636,6.093,2.117,6.41,0.02,0.0,1.483,5.999,-0.09,-0.08
736,2,1.859,6.05,2.431,6.44,-0.025,-0.035,1.763,5.975,-0.001,-0.025
736,4,1.669,6.101,2.137,6.414,0.033,0.008,1.575,6.052,0.092,0.053
736,3,1.359,6.066,1.846,6.357,0.042,0.014,1.205,5.974,-0.031,-0.033
737,3,1.376,6.07,1.846,6.357,0.018,0.004,1.241,5.993,0.036,0.02
737,2,1.927,6.074,2.511,6.478,0.068,0.024,1.76,5.948,-0.003,-0.027
737,4,1.685,6.096,2.176,6.411,0.017,-0.005,1.543,6.009,-0.032,-0.043
738,2,1.908,6.044,2.478,6.435,-0.019,-0.03,1.809,5.964,0.049,0.016
738,3,1.39,6.068,1.864,6.366,0.014,-0.003,1.283,6.006,0.041,0.012
738,4,1.721,6.108,2.177,6.419,0.036,0.013,1.612,6.05,0.068,0.041
739,3,1.421,6.08,1.88,6.366,0.031,0.012,1.381,6.06,0.099,0.054
739,2,1.899,6.017,2.478,6.435,-0.009,-0.026,1.804,5.945,-0.005,-0.019
739,4,1.732,6.103,2.215,6.426,0.01,-0.005,1.629,6.048,0.017,-0.002
740,2,1.898,5.985,2.46,6.41,-0.001,-0.033,1.821,5.929,0.016,-0.016
740,3,1.441,6.079,1.911,6.367,0.02,-0.001,1.399,6.058,0.018,-0.002
740,4,1.774,6.115,2.246,6.424,0.043,0.012,1.645,6.042,0.016,-0.006
741,2,1.987,6.014,2.495,6.424,0.089,0.03,1.889,5.964,0.069,0.035
741,4,1.798,6.117,2.263,6.43,0.023,0.002,1.656,6.036,0.012,-0.006
741,3,1.463,6.082,1.931,6.363,0.022,0.003,1.379,6.031,-0.021,-0.028
742,4,1.82,6.122,2.296,6.433,0.022,0.005,1.676,6.03,0.019,-0.006
742,3,1.469,6.075,1.923,6.372,0.006,-0.007,1.384,6.029,0.005,-0.001
742,2,1.824,5.878,2.064,6.138,-0.163,-0.136,1.797,5.887,-0.093,-0.077
743,4,1.832,6.109,2.341,6.447,0.012,-0.013,1.7,6.028,0.024,-0.002
743,3,1.503,6.079,1.984,6.376,0.033,0.004,1.415,6.027,0.031,-0.002
743,2,1.853,5.874,2.455,6.386,0.029,-0.004,1.922,5.958,0.125,0.071
744,3,1.51,6.073,1.996,6.38,0.007,-0.005,1.417,6.023,0.003,-0.005
744,4,1.852,6.107,2.365,6.451,0.02,-0.002,1.771,6.069,0.071,0.041
744,2,1.901,5.902,2.514,6.433,0.048,0.027,1.949,5.965,0.027,0.007
745,4,1.868,6.105,2.391,6.453,0.015,-0.003,1.838,6.096,0.067,0.027
745,3,1.519,6.073,2.015,6.386,0.01,-0.0,1.379,5.986,-0.038,-0.037
745,2,1.993,5.928,2.555,6.461,0.092,0.026,1.994,5.97,0.045,0.005
745,5,1.971,5.939,2.571,6.464,-1.153,0.229,1.898,5.901,-1.206,0.169
746,4,1.879,6.104,2.415,6.458,0.011,-0.001,1.693,5.975,-0.145,-0.121
746,3,1.572,6.089,2.045,6.387,0.053,0.016,1.534,6.077,0.155,0.091
746,2,2.252,6.093,2.586,6.449,0.26,0.165,2.251,6.141,0.256,0.171
747,4,1.887,6.105,2.401,6.451,0.008,0.001,1.841,6.077,0.147,0.101
747,3,1.58,6.082,2.054,6.386,0.008,-0.007,1.527,6.059,-0.008,-0.019
747,2,2.242,6.028,2.65,6.349,-0.011,-0.065,2.127,5.97,-0.123,-0.171
748,4,1.91,6.105,2.448,6.473,0.023,0.0,1.75,5.992,-0.091,-0.085
748,3,1.616,6.089,2.088,6.4,0.036,0.007,1.522,6.045,-0.005,-0.014
748,2,2.068,5.868,2.425,6.056,-0.174,-0.16,2.072,5.868,-0.055,-0.101
749,5,1.9,6.09,2.424,6.455,-0.071,0.151,1.761,5.992,-0.137,0.091
749,4,2.327,6.048,2.651,6.39,0.416,-0.058,2.257,6.036,0.507,0.045
749,3,1.642,6.095,2.138,6.404,0.026,0.006,1.549,6.043,0.027,-0.001
749,2,2.084,5.865,2.297,6.109,0.015,-0.003,2.052,5.866,-0.02,-0.003
750,5,1.907,6.078,2.449,6.45,0.007,-0.012,1.805,6.004,0.044,0.012
750,3,1.66,6.095,2.132,6.41,0.018,-0.001,1.549,6.036,-0.0,-0.008
750,4,2.328,6.028,2.653,6.332,0.002,-0.02,2.199,5.941,-0.058,-0.095
751,3,1.682,6.1,2.186,6.425,0.022,0.005,1.491,5.977,-0.057,-0.058
751,5,1.955,6.082,2.486,6.455,0.048,0.004,1.962,6.098,0.158,0.094
751,4,2.357,6.03,2.658,6.355,0.028,0.001,2.225,5.944,0.026,0.002
752,5,1.937,6.054,2.505,6.435,-0.018,-0.028,1.952,6.068,-0.011,-0.029
752,3,1.709,6.099,2.201,6.425,0.027,-0.001,1.537,5.992,0.046,0.014
752,4,2.362,5.993,2.632,6.318,0.005,-0.036,2.246,5.934,0.021,-0.01
753,5,2.001,6.078,2.516,6.431,0.064,0.024,1.852,5.964,-0.1,-0.105
753,3,1.735,6.096,2.24,6.423,0.026,-0.002,1.586,6.005,0.049,0.013
753,4,2.286,5.896,2.596,6.267,-0.076,-0.097,2.263,5.912,0.017,-0.022
754,3,1.767,6.102,2.264,6.437,0.032,0.005,1.643,6.035,0.056,0.03
754,2,2.332,5.885,2.617,6.275,0.248,0.02,2.295,5.903,0.243,0.037
754,5,2.029,6.075,2.566,6.429,0.028,-0.003,2.027,6.079,0.175,0.116
755,2,2.412,5.914,2.703,6.251,0.08,0.029,2.365,5.901,0.07,-0.001
755,3,1.799,6.112,2.29,6.439,0.032,0.01,1.634,6.013,-0.009,-0.022
755,4,1.821,5.864,2.55,6.381,-0.466,-0.032,1.94,5.965,-0.323,0.053
756,2,2.451,5.867,2.689,6.258,0.039,-0.046,2.41,5.906,0.045,0.005
756,3,1.822,6.113,2.315,6.444,0.023,0.001,1.686,6.031,0.053,0.018
756,4,1.854,5.866,2.483,6.401,0.033,0.002,1.938,5.964,-0.002,-0.001
757,3,1.848,6.114,2.338,6.458,0.026,0.0,1.721,6.045,0.035,0.014
757,2,2.494,5.854,2.886,6.046,0.043,-0.014,2.46,5.809,0.051,-0.097
757,4,2.076,6.009,2.568,6.42,0.222,0.143,2.013,5.984,0.075,0.02
758,3,1.863,6.113,2.373,6.457,0.016,-0.0,1.823,6.102,0.101,0.057
758,2,2.531,5.855,2.894,6.045,0.037,0.001,2.507,5.822,0.047,0.013
758,4,2.21,6.074,2.581,6.441,0.134,0.065,2.149,6.081,0.135,0.097
759,3,1.878,6.11,2.402,6.472,0.015,-0.003,1.838,6.097,0.016,-0.005
759,2,2.604,5.87,2.945,6.06,0.073,0.015,2.577,5.839,0.07,0.017
759,4,2.234,6.071,2.6,6.428,0.024,-0.003,2.084,5.998,-0.065,-0.083
759,5,1.958,5.84,2.322,5.985,-0.07,-0.235,1.994,5.851,-0.033,-0.228
760,3,1.878,6.097,2.407,6.473,-0.001,-0.013,1.712,5.989,-0.126,-0.108
760,2,2.627,5.857,2.925,6.051,0.023,-0.013,2.607,5.839,0.03,0.001
760,4,2.151,5.938,2.655,6.316,-0.083,-0.133,2.094,5.927,0.011,-0.071
761,3,1.882,6.084,2.409,6.464,0.004,-0.013,1.702,5.965,-0.011,-0.025
761,2,2.677,5.833,2.95,6.033,0.05,-0.023,2.69,5.852,0.083,0.013
761,4,2.076,5.854,2.362,6.063,-0.076,-0.085,2.068,5.884,-0.026,-0.043
762,2,2.726,5.839,2.965,6.054,0.049,0.005,2.73,5.838,0.04,-0.014
762,3,1.895,6.083,2.426,6.453,0.013,-0.001,1.759,5.987,0.057,0.023
762,4,2.288,5.99,2.642,6.357,0.213,0.137,2.183,5.96,0.114,0.076
763,3,1.89,6.07,2.42,6.452,-0.005,-0.013,1.728,5.951,-0.031,-0.036
763,2,2.779,5.833,2.961,6.073,0.052,-0.006,2.763,5.842,0.032,0.004
763,4,2.307,5.972,2.653,6.332,0.019,-0.018,2.202,5.934,0.02,-0.026
764,3,1.884,6.046,2.445,6.447,-0.006,-0.024,1.747,5.94,0.02,-0.011
764,2,2.82,5.817,2.974,6.06,0.042,-0.016,2.791,5.802,0.029,-0.04
764,4,2.325,5.972,2.641,6.344,0.018,0.0,2.231,5.932,0.029,-0.003
765,2,2.874,5.788,3.002,6.031,0.054,-0.029,2.828,5.785,0.037,-0.017
765,3,1.91,6.034,2.471,6.413,0.026,-0.012,1.784,5.934,0.037,-0.006
765,4,2.36,5.973,2.653,6.318,0.035,0.0,2.297,5.953,0.066,0.022
766,3,2.041,6.093,2.536,6.446,0.131,0.059,1.837,5.947,0.053,0.012
766,2,2.945,5.767,2.983,6.051,0.071,-0.021,2.899,5.793,0.071,0.008
766,4,2.387,5.976,2.662,6.337,0.027,0.003,2.335,5.965,0.038,0.011
766,5,1.909,6.044,2.392,6.399,-0.049,0.204,1.852,6.002,-0.142,0.151
767,3,1.89,5.967,2.386,6.352,-0.151,-0.126,1.898,5.978,0.061,0.032
767,2,2.982,5.734,3.011,6.022,0.037,-0.033,2.933,5.739,0.034,-0.054
767,4,2.413,5.934,2.672,6.327,0.025,-0.042,2.367,5.949,0.031,-0.016
768,2,3.035,5.723,3.045,5.987,0.053,-0.011,2.999,5.766,0.066,0.027
768,3,1.917,5.965,2.417,6.366,0.026,-0.002,1.872,5.937,-0.027,-0.041
768,4,2.418,5.857,2.844,6.037,0.006,-0.076,2.42,5.839,0.054,-0.11
768,5,1.994,5.999,2.64,6.387,0.085,-0.045,2.127,6.08,0.275,0.078
769,2,3.097,5.68,3.072,5.96,0.063,-0.043,3.044,5.722,0.045,-0.044
769,3,1.977,5.959,2.617,6.375,0.061,-0.007,2.085,6.053,0.213,0.116
769,4,2.462,5.86,2.894,6.031,0.044,0.003,2.495,5.872,0.075,0.033
770,2,3.142,5.676,3.098,5.932,0.044,-0.004,3.113,5.725,0.069,0.003
770,4,2.547,5.863,2.979,6.033,0.085,0.003,2.558,5.863,0.064,-0.008
770,3,2.174,6.052,2.647,6.394,0.196,0.094,2.143,6.06,0.058,0.007
771,4,2.537,5.825,2.885,6.04,-0.01,-0.037,2.551,5.84,-0.008,-0.024
771,5,2.151,6.004,2.651,6.383,0.157,0.006,2.176,6.065,0.05,-0.015
771,2,3.165,5.657,3.141,5.889,0.023,-0.019,3.135,5.682,0.022,-0.043
772,4,2.59,5.825,2.889,6.036,0.054,-0.0,2.6,5.831,0.049,-0.009
772,5,2.208,6.02,2.674,6.366,0.058,0.015,2.195,6.052,0.019,-0.013
772,2,3.222,5.641,3.188,5.833,0.057,-0.016,3.197,5.681,0.062,-0.001
773,4,2.65,5.824,2.965,6.017,0.06,-0.001,2.66,5.844,0.06,0.013
773,5,2.172,5.949,2.632,6.31,-0.037,-0.07,2.11,5.942,-0.085,-0.11
774,4,2.702,5.832,3.012,6.014,0.051,0.007,2.699,5.827,0.04,-0.017
774,3,2.245,5.985,2.676,6.315,0.071,-0.067,2.146,5.942,0.003,-0.118
775,4,2.743,5.821,2.968,6.066,0.041,-0.01,2.734,5.838,0.034,0.011
775,3,2.279,5.977,2.637,6.334,0.034,-0.008,2.185,5.962,0.039,0.02
776,4,2.78,5.807,2.999,6.019,0.037,-0.014,2.768,5.822,0.034,-0.015
776,3,2.299,5.958,2.636,6.299,0.02,-0.019,2.227,5.953,0.042,-0.008
777,4,2.844,5.791,3.011,6.022,0.064,-0.016,2.84,5.82,0.072,-0.002
777,3,2.328,5.96,2.641,6.33,0.029,0.002,2.235,5.932,0.008,-0.021
778,4,2.907,5.782,3.008,6.024,0.063,-0.009,2.893,5.803,0.053,-0.016
778,3,2.383,5.994,2.681,6.331,0.055,0.034,2.29,5.951,0.055,0.019
779,3,2.45,6.006,2.674,6.366,0.067,0.012,2.369,5.993,0.079,0.042
779,4,2.949,5.771,3.002,6.031,0.042,-0.011,2.927,5.816,0.034,0.013
780,3,2.437,5.959,2.658,6.326,-0.013,-0.046,2.47,6.041,0.101,0.048
780,4,2.981,5.765,3.021,6.011,0.032,-0.006,2.961,5.797,0.034,-0.019
781,3,2.425,5.857,2.838,6.035,-0.013,-0.102,2.423,5.853,-0.047,-0.188
781,4,3.031,5.74,3.074,5.957,0.05,-0.025,3.031,5.789,0.071,-0.009
782,3,2.476,5.869,2.881,6.036,0.051,0.012,2.499,5.878,0.076,0.025
782,4,3.079,5.707,3.087,5.929,0.048,-0.034,3.063,5.753,0.032,-0.036
783,3,2.503,5.854,2.88,6.03,0.027,-0.015,2.521,5.873,0.021,-0.005
783,4,3.126,5.697,3.11,5.921,0.047,-0.01,3.108,5.738,0.045,-0.015
784,3,2.556,5.854,2.906,6.04,0.053,0.0,2.571,5.868,0.051,-0.006
784,4,3.172,5.665,3.146,5.884,0.046,-0.032,3.156,5.712,0.047,-0.027
785,3,2.595,5.837,2.917,6.015,0.039,-0.017,2.611,5.855,0.04,-0.013
785,4,3.211,5.641,3.189,5.824,0.039,-0.024,3.2,5.671,0.045,-0.041
786,3,2.66,5.84,2.994,6.003,0.065,0.003,2.661,5.848,0.051,-0.007
787,3,2.703,5.854,2.945,6.082,0.043,0.014,2.657,5.833,-0.004,-0.015
787,5,2.696,5.844,2.892,6.048,0.524,-0.105,2.692,5.855,0.582,-0.087
788,3,2.75,5.837,2.977,6.049,0.047,-0.017,2.734,5.833,0.077,-0.0
789,3,2.801,5.809,2.974,6.06,0.051,-0.028,2.779,5.832,0.045,-0.001
790,3,2.876,5.807,2.968,6.066,0.076,-0.003,2.851,5.83,0.072,-0.002
791,3,2.907,5.791,2.993,6.04,0.031,-0.016,2.876,5.805,0.024,-0.026
792,3,2.955,5.772,2.995,6.038,0.048,-0.019,2.929,5.818,0.054,0.013
793,3,2.99,5.757,3.026,6.007,0.035,-0.015,2.971,5.795,0.041,-0.023
794,3,3.059,5.747,3.026,6.007,0.068,-0.01,3.024,5.793,0.053,-0.002
795,3,3.11,5.724,3.067,5.964,0.052,-0.023,3.093,5.785,0.068,-0.008
796,3,3.137,5.702,3.105,5.925,0.027,-0.022,3.12,5.755,0.028,-0.03
797,3,3.175,5.677,3.14,5.882,0.038,-0.026,3.154,5.712,0.033,-0.043
